Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-11-06 00:00:00+05:30,121.4800033569336,125.4000015258789,121.0999984741211,123.26000213623047,15770245,0.0,0.0
2024-11-07 00:00:00+05:30,123.26000213623047,123.37000274658203,119.29000091552734,119.93000030517578,8998965,0.0,0.0
2024-11-08 00:00:00+05:30,119.80000305175781,119.87999725341797,117.33000183105469,117.80000305175781,5967530,0.0,0.0
2024-11-11 00:00:00+05:30,117.0,117.5199966430664,115.5199966430664,115.79000091552734,6219065,0.0,0.0
2024-11-12 00:00:00+05:30,115.95999908447266,117.41999816894531,111.0,111.58999633789062,12193540,0.0,0.0
2024-11-13 00:00:00+05:30,112.0,119.5999984741211,108.26000213623047,109.4000015258789,62009870,0.0,0.0
2024-11-14 00:00:00+05:30,111.98999786376953,113.41999816894531,109.4000015258789,109.81999969482422,15479225,0.0,0.0
2024-11-18 00:00:00+05:30,111.19000244140625,111.4800033569336,105.0199966430664,105.37000274658203,18324215,0.0,0.0
2024-11-19 00:00:00+05:30,106.4000015258789,107.5199966430664,104.31999969482422,104.81999969482422,20120015,0.0,0.0
2024-11-21 00:00:00+05:30,87.98999786376953,98.87999725341797,86.4000015258789,95.2300033569336,203774155,0.0,0.0
2024-11-22 00:00:00+05:30,91.04000091552734,98.31999969482422,89.20999908447266,92.08999633789062,167468380,0.0,0.0
2024-11-25 00:00:00+05:30,94.76000213623047,96.0,88.19999694824219,89.33000183105469,171518630,0.0,0.0
2024-11-26 00:00:00+05:30,90.05999755859375,91.08000183105469,86.6500015258789,87.52999877929688,72402990,0.0,0.0
2024-11-27 00:00:00+05:30,87.3499984741211,105.02999877929688,86.43000030517578,104.61000061035156,290478720,0.0,0.0
2024-11-28 00:00:00+05:30,106.87999725341797,116.76000213623047,106.01000213623047,112.19999694824219,303878045,0.0,0.0
2024-11-29 00:00:00+05:30,112.19999694824219,117.5,108.55000305175781,110.95999908447266,229820320,0.0,0.0
2024-12-02 00:00:00+05:30,111.41000366210938,113.31999969482422,108.6500015258789,109.77999877929688,65243080,0.0,0.0
2024-12-03 00:00:00+05:30,110.4000015258789,111.16000366210938,108.5999984741211,108.83999633789062,44378440,0.0,0.0
2024-12-04 00:00:00+05:30,109.36000061035156,109.68000030517578,107.08000183105469,107.51000213623047,25326665,0.0,0.0
2024-12-05 00:00:00+05:30,108.0,109.87999725341797,106.76000213623047,107.48999786376953,30731525,0.0,0.0
2024-12-06 00:00:00+05:30,108.0,109.22000122070312,106.80000305175781,107.22000122070312,19996405,0.0,0.0
2024-12-09 00:00:00+05:30,107.80000305175781,108.83000183105469,106.83999633789062,107.18000030517578,18745365,0.0,0.0
2024-12-10 00:00:00+05:30,107.4000015258789,107.55000305175781,104.68000030517578,105.36000061035156,17148985,0.0,0.0
2024-12-11 00:00:00+05:30,105.4000015258789,106.11000061035156,103.5999984741211,103.8499984741211,14744440,0.0,0.0
2024-12-12 00:00:00+05:30,103.8499984741211,112.36000061035156,102.69999694824219,107.97000122070312,127516560,0.0,0.0
2024-12-13 00:00:00+05:30,107.91999816894531,108.94000244140625,106.4000015258789,107.31999969482422,30408855,0.0,0.0
2024-12-16 00:00:00+05:30,107.80000305175781,107.87999725341797,105.45999908447266,105.9800033569336,13110485,0.0,0.0
2024-12-17 00:00:00+05:30,105.80000305175781,108.31999969482422,104.4000015258789,104.91999816894531,24594885,0.0,0.0
2024-12-18 00:00:00+05:30,105.19999694824219,105.97000122070312,103.5,104.2300033569336,14877645,0.0,0.0
2024-12-19 00:00:00+05:30,102.0,103.29000091552734,101.33999633789062,101.66000366210938,17915005,0.0,0.0
2024-12-20 00:00:00+05:30,102.27999877929688,105.4000015258789,98.20999908447266,99.58000183105469,40395295,0.0,0.0
2024-12-23 00:00:00+05:30,100.9800033569336,102.0,98.93000030517578,100.81999969482422,19857165,0.0,0.0
2024-12-24 00:00:00+05:30,101.19999694824219,101.95999908447266,99.0,99.19999694824219,16404780,0.0,0.0
2024-12-26 00:00:00+05:30,99.5999984741211,103.16000366210938,99.12000274658203,101.43000030517578,33516140,0.0,0.0
2024-12-27 00:00:00+05:30,102.0999984741211,102.75,100.87000274658203,101.3499984741211,23359700,0.0,0.0
2024-12-30 00:00:00+05:30,101.5999984741211,111.77999877929688,100.30000305175781,107.88999938964844,74074430,0.0,0.0
2024-12-31 00:00:00+05:30,106.5999984741211,107.4800033569336,104.72000122070312,105.88999938964844,22360080,0.0,0.0
2025-01-01 00:00:00+05:30,106.19999694824219,106.87000274658203,105.0,105.33000183105469,15319270,0.0,0.0
2025-01-02 00:00:00+05:30,105.80000305175781,105.95999908447266,104.0,104.36000061035156,10282760,0.0,0.0
2025-01-03 00:00:00+05:30,104.5999984741211,106.44999694824219,103.61000061035156,104.08999633789062,14825280,0.0,0.0
2025-01-06 00:00:00+05:30,103.80000305175781,104.0,99.19999694824219,99.66000366210938,14935440,0.0,0.0
2025-01-07 00:00:00+05:30,99.79000091552734,104.29000091552734,99.51000213623047,101.97000122070312,28033985,0.0,0.0
2025-01-08 00:00:00+05:30,102.88999938964844,102.88999938964844,100.58000183105469,100.98999786376953,11560550,0.0,0.0
2025-01-09 00:00:00+05:30,101.4000015258789,101.76000213623047,99.26000213623047,99.58000183105469,8617130,0.0,0.0
2025-01-10 00:00:00+05:30,99.5999984741211,100.58000183105469,95.69000244140625,96.45999908447266,18192045,0.0,0.0
2025-01-13 00:00:00+05:30,95.20999908447266,95.58999633789062,89.0,89.9800033569336,26848140,0.0,0.0
2025-01-14 00:00:00+05:30,92.0,107.97000122070312,91.98999786376953,107.4000015258789,255567115,0.0,0.0
2025-01-15 00:00:00+05:30,107.98999786376953,114.37999725341797,104.5999984741211,109.88999938964844,195594835,0.0,0.0
2025-01-16 00:00:00+05:30,117.0,119.68000030517578,111.27999877929688,112.5999984741211,107817170,0.0,0.0
2025-01-17 00:00:00+05:30,112.58999633789062,114.70999908447266,109.0,110.26000213623047,51450090,0.0,0.0
2025-01-20 00:00:00+05:30,110.25,110.81999969482422,107.80000305175781,108.76000213623047,23244770,0.0,0.0
2025-01-21 00:00:00+05:30,109.0,109.94999694824219,105.25,105.75,19737435,0.0,0.0
2025-01-22 00:00:00+05:30,106.18000030517578,106.5999984741211,102.70999908447266,105.08999633789062,17530055,0.0,0.0
2025-01-23 00:00:00+05:30,105.05000305175781,107.58999633789062,103.73999786376953,104.36000061035156,21688545,0.0,0.0
2025-01-24 00:00:00+05:30,104.51000213623047,105.76000213623047,101.80000305175781,102.97000122070312,24715855,0.0,0.0
2025-01-27 00:00:00+05:30,102.97000122070312,102.97000122070312,98.5999984741211,99.37999725341797,17194780,0.0,0.0
2025-01-28 00:00:00+05:30,99.47000122070312,101.37000274658203,96.62999725341797,99.44000244140625,23465370,0.0,0.0
2025-01-29 00:00:00+05:30,100.58999633789062,105.58000183105469,99.37999725341797,104.55000305175781,39168425,0.0,0.0
2025-01-30 00:00:00+05:30,104.80000305175781,104.9000015258789,101.0,101.76000213623047,22191010,0.0,0.0
2025-01-31 00:00:00+05:30,101.69000244140625,103.2699966430664,100.8499984741211,102.63999938964844,19061955,0.0,0.0
2025-02-01 00:00:00+05:30,102.63999938964844,107.3499984741211,101.79000091552734,102.86000061035156,34398360,0.0,0.0
2025-02-03 00:00:00+05:30,101.80999755859375,103.1500015258789,99.6500015258789,100.44999694824219,14767720,0.0,0.0
2025-02-04 00:00:00+05:30,102.5999984741211,102.5999984741211,100.23999786376953,101.2699966430664,14110900,0.0,0.0
2025-02-05 00:00:00+05:30,102.19000244140625,103.1500015258789,100.61000061035156,101.08000183105469,17895145,0.0,0.0
2025-02-06 00:00:00+05:30,101.87999725341797,102.2699966430664,100.29000091552734,100.69000244140625,11944400,0.0,0.0
2025-02-07 00:00:00+05:30,101.0,101.33999633789062,98.19999694824219,98.81999969482422,21926810,0.0,0.0
2025-02-10 00:00:00+05:30,99.0,99.80000305175781,97.62000274658203,98.27999877929688,13177560,0.0,0.0
2025-02-11 00:00:00+05:30,98.81999969482422,102.37999725341797,97.62000274658203,99.62999725341797,60082935,0.0,0.0
2025-02-12 00:00:00+05:30,100.06999969482422,100.9800033569336,96.48999786376953,100.3499984741211,31586455,0.0,0.0
2025-02-13 00:00:00+05:30,100.5999984741211,101.23999786376953,98.62000274658203,99.62999725341797,17541020,0.0,0.0
2025-02-14 00:00:00+05:30,100.0999984741211,100.30000305175781,96.80999755859375,97.7300033569336,16464635,0.0,0.0
2025-02-17 00:00:00+05:30,96.12000274658203,98.9800033569336,94.43000030517578,98.05000305175781,19312090,0.0,0.0
2025-02-18 00:00:00+05:30,98.19999694824219,98.87999725341797,96.30000305175781,96.94999694824219,12557390,0.0,0.0
2025-02-19 00:00:00+05:30,95.73999786376953,97.7699966430664,94.5199966430664,96.51000213623047,15965450,0.0,0.0
2025-02-20 00:00:00+05:30,96.0,99.0,95.47000122070312,96.86000061035156,18905435,0.0,0.0
2025-02-21 00:00:00+05:30,97.0,98.08999633789062,95.0,95.7300033569336,11697470,0.0,0.0
2025-02-24 00:00:00+05:30,95.58000183105469,95.70999908447266,93.5999984741211,94.0199966430664,9630520,0.0,0.0
2025-02-25 00:00:00+05:30,94.0199966430664,102.95999908447266,93.9000015258789,99.55999755859375,126181300,0.0,0.0
2025-02-27 00:00:00+05:30,100.5999984741211,102.44000244140625,98.12999725341797,99.44999694824219,44184170,0.0,0.0
2025-02-28 00:00:00+05:30,99.0,100.30999755859375,94.5999984741211,95.79000091552734,33023660,0.0,0.0
2025-03-03 00:00:00+05:30,97.5199966430664,99.4000015258789,94.80999755859375,96.62999725341797,29216705,0.0,0.0
2025-03-04 00:00:00+05:30,95.98999786376953,97.66999816894531,95.26000213623047,96.6500015258789,13614020,0.0,0.0
2025-03-05 00:00:00+05:30,96.80000305175781,102.33999633789062,96.80000305175781,101.11000061035156,42530870,0.0,0.0
2025-03-06 00:00:00+05:30,101.5999984741211,102.11000061035156,100.12999725341797,100.62999725341797,17804145,0.0,0.0
2025-03-07 00:00:00+05:30,100.9800033569336,102.30999755859375,99.80000305175781,101.2300033569336,19450080,0.0,0.0
2025-03-10 00:00:00+05:30,101.2300033569336,107.12999725341797,100.16999816894531,101.01000213623047,59513285,0.0,0.0
2025-03-11 00:00:00+05:30,100.19999694824219,102.62000274658203,99.51000213623047,102.02999877929688,23043220,0.0,0.0
2025-03-12 00:00:00+05:30,103.19999694824219,104.12000274658203,101.19999694824219,102.47000122070312,20615490,0.0,0.0
2025-03-13 00:00:00+05:30,103.37999725341797,105.45999908447266,102.05000305175781,102.4000015258789,25513065,0.0,0.0
2025-03-17 00:00:00+05:30,102.38999938964844,103.6500015258789,101.69999694824219,102.23999786376953,15531785,0.0,0.0
2025-03-18 00:00:00+05:30,102.23999786376953,102.23999786376953,102.23999786376953,102.23999786376953,0,0.0,0.0
2025-03-19 00:00:00+05:30,103.75,105.4000015258789,102.87000274658203,104.19999694824219,18174890,0.0,0.0
2025-03-20 00:00:00+05:30,105.13999938964844,105.4800033569336,102.86000061035156,103.93000030517578,12460085,0.0,0.0
2025-03-21 00:00:00+05:30,104.19999694824219,108.30000305175781,103.62000274658203,104.41999816894531,39309170,0.0,0.0
2025-03-24 00:00:00+05:30,105.4800033569336,107.4800033569336,104.4000015258789,104.79000091552734,17588845,0.0,0.0
2025-03-25 00:00:00+05:30,105.4000015258789,105.58999633789062,101.01000213623047,101.54000091552734,17586390,0.0,0.0
2025-03-26 00:00:00+05:30,101.80000305175781,103.16000366210938,99.19999694824219,99.56999969482422,18561780,0.0,0.0
2025-03-27 00:00:00+05:30,99.4000015258789,104.69999694824219,98.47000122070312,103.9800033569336,36621845,0.0,0.0
2025-03-28 00:00:00+05:30,104.4000015258789,105.11000061035156,101.51000213623047,101.86000061035156,25871235,0.0,0.0
2025-04-01 00:00:00+05:30,101.56999969482422,102.63999938964844,100.31999969482422,100.94000244140625,11794865,0.0,0.0
2025-04-02 00:00:00+05:30,101.54000091552734,103.5999984741211,100.37000274658203,102.70999908447266,15972735,0.0,0.0
2025-04-03 00:00:00+05:30,102.0,107.61000061035156,101.62000274658203,105.7699966430664,41657105,0.0,0.0
2025-04-04 00:00:00+05:30,105.5999984741211,107.9800033569336,104.33999633789062,106.51000213623047,44705885,0.0,0.0
2025-04-07 00:00:00+05:30,92.4000015258789,103.0,92.4000015258789,101.98999786376953,39423010,0.0,0.0
2025-04-08 00:00:00+05:30,105.0,105.08999633789062,101.5999984741211,102.70999908447266,19084945,0.0,0.0
2025-04-09 00:00:00+05:30,102.58999633789062,102.80000305175781,101.0,101.69000244140625,9316855,0.0,0.0
2025-04-11 00:00:00+05:30,103.7300033569336,104.86000061035156,102.8499984741211,103.6500015258789,15982600,0.0,0.0
2025-04-15 00:00:00+05:30,105.19999694824219,110.88999938964844,104.48999786376953,108.44000244140625,40275730,0.0,0.0
2025-04-16 00:00:00+05:30,108.5999984741211,109.55000305175781,107.62000274658203,109.11000061035156,13507195,0.0,0.0
2025-04-17 00:00:00+05:30,109.54000091552734,112.2699966430664,108.43000030517578,109.94000244140625,32955080,0.0,0.0
2025-04-21 00:00:00+05:30,110.25,117.11000061035156,109.80999755859375,113.80999755859375,49675500,0.0,0.0
2025-04-22 00:00:00+05:30,114.80000305175781,115.94999694824219,113.75,114.66999816894531,19810145,0.0,0.0
2025-04-23 00:00:00+05:30,115.4000015258789,116.83999633789062,114.80000305175781,115.87999725341797,21212725,0.0,0.0
2025-04-24 00:00:00+05:30,116.0,116.9800033569336,114.25,115.16999816894531,14521505,0.0,0.0
2025-04-25 00:00:00+05:30,115.38999938964844,117.11000061035156,108.8499984741211,109.87000274658203,38828540,0.0,0.0
2025-04-28 00:00:00+05:30,109.61000061035156,111.5,108.25,110.55000305175781,19832845,0.0,0.0
2025-04-29 00:00:00+05:30,111.5999984741211,112.4000015258789,109.2699966430664,109.7300033569336,14598175,0.0,0.0
2025-04-30 00:00:00+05:30,109.95999908447266,110.3499984741211,105.25,106.41000366210938,26027090,0.0,0.0
2025-05-02 00:00:00+05:30,105.9000015258789,108.72000122070312,104.80999755859375,105.27999877929688,18021060,0.0,0.0
2025-05-05 00:00:00+05:30,105.5999984741211,116.87000274658203,105.0999984741211,111.29000091552734,136045365,0.0,0.0
2025-05-06 00:00:00+05:30,111.9800033569336,113.0999984741211,106.5,107.20999908447266,40326215,0.0,0.0
2025-05-07 00:00:00+05:30,104.22000122070312,107.77999877929688,104.19999694824219,106.38999938964844,30004955,0.0,0.0
2025-05-08 00:00:00+05:30,107.19999694824219,108.37999725341797,103.0,104.04000091552734,26223815,0.0,0.0
2025-05-09 00:00:00+05:30,101.0,103.19999694824219,101.0,102.4000015258789,21353120,0.0,0.0
2025-05-12 00:00:00+05:30,108.98999786376953,110.56999969482422,108.30000305175781,109.30999755859375,32049350,0.0,0.0
2025-05-13 00:00:00+05:30,109.30999755859375,109.45999908447266,107.19999694824219,107.75,27788610,0.0,0.0
2025-05-14 00:00:00+05:30,108.54000091552734,108.70999908447266,107.16000366210938,107.95999908447266,17970600,0.0,0.0
2025-05-15 00:00:00+05:30,108.4800033569336,109.26000213623047,107.45999908447266,108.62000274658203,17751625,0.0,0.0
2025-05-16 00:00:00+05:30,109.0,113.95999908447266,108.62000274658203,113.0999984741211,49525610,0.0,0.0
2025-05-19 00:00:00+05:30,113.30000305175781,114.5999984741211,111.83999633789062,112.44999694824219,18979610,0.0,0.0
2025-05-20 00:00:00+05:30,112.79000091552734,113.5,110.56999969482422,111.23999786376953,17156030,0.0,0.0
2025-05-21 00:00:00+05:30,111.19999694824219,112.19999694824219,109.37000274658203,110.25,13376865,0.0,0.0
2025-05-22 00:00:00+05:30,110.30000305175781,112.1500015258789,109.83000183105469,110.73999786376953,14943250,0.0,0.0
2025-05-23 00:00:00+05:30,111.19999694824219,112.08000183105469,110.19999694824219,110.63999938964844,12026850,0.0,0.0
2025-05-26 00:00:00+05:30,111.37999725341797,113.9800033569336,111.2300033569336,111.72000122070312,19173970,0.0,0.0
2025-05-27 00:00:00+05:30,112.0,112.05999755859375,109.95999908447266,110.51000213623047,13868320,0.0,0.0
2025-05-28 00:00:00+05:30,111.0,113.41999816894531,106.16000366210938,110.13999938964844,24560695,0.0,0.0
2025-05-29 00:00:00+05:30,110.7699966430664,111.7699966430664,110.19999694824219,110.38999938964844,12881605,0.0,0.0
2025-05-30 00:00:00+05:30,110.61000061035156,111.08999633789062,108.18000030517578,108.76000213623047,15370475,0.0,0.0
2025-06-02 00:00:00+05:30,109.4000015258789,111.9800033569336,109.0,111.0199966430664,17794610,0.0,0.0
2025-06-03 00:00:00+05:30,110.51000213623047,110.63999938964844,108.5999984741211,108.91999816894531,12927105,0.0,0.0
2025-06-04 00:00:00+05:30,109.4800033569336,109.9800033569336,107.72000122070312,109.02999877929688,13008395,0.0,0.0
2025-06-05 00:00:00+05:30,109.54000091552734,110.73999786376953,109.30999755859375,109.52999877929688,9616705,0.0,0.0
2025-06-06 00:00:00+05:30,110.1500015258789,112.79000091552734,109.81999969482422,111.05000305175781,20056905,0.0,0.0
2025-06-09 00:00:00+05:30,111.94999694824219,114.80000305175781,111.26000213623047,112.62000274658203,23617970,0.0,0.0
2025-06-10 00:00:00+05:30,113.54000091552734,122.12000274658203,112.48999786376953,119.20999908447266,150425895,0.0,0.0
2025-06-11 00:00:00+05:30,120.55000305175781,121.0,116.58999633789062,117.41000366210938,43819250,0.0,0.0
2025-06-12 00:00:00+05:30,117.41000366210938,117.73999786376953,113.0999984741211,113.43000030517578,25698510,0.0,0.0
2025-06-13 00:00:00+05:30,111.08999633789062,115.68000030517578,109.87000274658203,114.18000030517578,29630645,0.0,0.0
2025-06-16 00:00:00+05:30,113.58999633789062,114.4000015258789,111.01000213623047,112.58999633789062,13945785,0.0,0.0
2025-06-17 00:00:00+05:30,112.91000366210938,114.22000122070312,111.4000015258789,111.63999938964844,9820175,0.0,0.0
2025-06-18 00:00:00+05:30,111.5999984741211,112.06999969482422,110.0,110.16000366210938,10063160,0.0,0.0
2025-06-19 00:00:00+05:30,110.19999694824219,111.75,106.5,107.30000305175781,13568940,0.0,0.0
2025-06-20 00:00:00+05:30,107.5999984741211,109.11000061035156,105.41999816894531,106.05000305175781,47738495,0.0,0.0
2025-06-23 00:00:00+05:30,106.0,108.29000091552734,105.6500015258789,107.5999984741211,15234695,0.0,0.0
2025-06-24 00:00:00+05:30,108.9800033569336,110.4000015258789,107.73999786376953,109.37000274658203,20572930,0.0,0.0
2025-06-25 00:00:00+05:30,109.83999633789062,111.80000305175781,109.75,111.4000015258789,17171020,0.0,0.0
2025-06-26 00:00:00+05:30,111.80000305175781,116.08000183105469,111.5999984741211,115.62999725341797,30618905,0.0,0.0
2025-06-27 00:00:00+05:30,116.0,121.36000061035156,114.83999633789062,116.87000274658203,78220455,0.0,0.0
2025-06-30 00:00:00+05:30,117.9000015258789,119.45999908447266,116.47000122070312,117.1500015258789,22731315,0.0,0.0
2025-07-01 00:00:00+05:30,117.68000030517578,121.4000015258789,117.30000305175781,118.27999877929688,40265290,0.0,0.0
2025-07-02 00:00:00+05:30,119.19999694824219,120.37999725341797,117.55000305175781,118.27999877929688,20389805,0.0,0.0
2025-07-03 00:00:00+05:30,119.0,119.23999786376953,117.0,117.58000183105469,18364010,0.0,0.0
2025-07-04 00:00:00+05:30,117.58000183105469,118.16000366210938,116.22000122070312,116.95999908447266,10892800,0.0,0.0
2025-07-07 00:00:00+05:30,116.95999908447266,120.0,115.75,119.43000030517578,21546290,0.0,0.0
2025-07-08 00:00:00+05:30,120.69999694824219,123.0,118.4000015258789,120.0,49616840,0.0,0.0
2025-07-09 00:00:00+05:30,120.51000213623047,122.0,119.30000305175781,120.43000030517578,27100765,0.0,0.0
2025-07-10 00:00:00+05:30,120.87999725341797,124.0,120.41999816894531,121.16000366210938,74692330,0.0,0.0
2025-07-11 00:00:00+05:30,121.4000015258789,122.4000015258789,120.06999969482422,120.79000091552734,20236400,0.0,0.0
2025-07-14 00:00:00+05:30,120.81999969482422,123.86000061035156,120.44999694824219,121.91000366210938,37017980,0.0,0.0
2025-07-15 00:00:00+05:30,122.58000183105469,123.19999694824219,121.13999938964844,121.62000274658203,19422015,0.0,0.0
2025-07-16 00:00:00+05:30,121.9800033569336,122.86000061035156,120.5999984741211,120.97000122070312,18549555,0.0,0.0
2025-07-17 00:00:00+05:30,121.48999786376953,121.7300033569336,119.5,119.7300033569336,17579230,0.0,0.0
2025-07-18 00:00:00+05:30,119.72000122070312,119.87999725341797,117.69000244140625,118.93000030517578,15522320,0.0,0.0
2025-07-21 00:00:00+05:30,119.19999694824219,120.69999694824219,118.22000122070312,119.31999969482422,10219500,0.0,0.0
2025-07-22 00:00:00+05:30,119.81999969482422,120.29000091552734,117.4000015258789,118.11000061035156,10394955,0.0,0.0
2025-07-23 00:00:00+05:30,118.55999755859375,119.23999786376953,117.43000030517578,117.79000091552734,9600185,0.0,0.0
2025-07-24 00:00:00+05:30,118.16000366210938,118.58000183105469,116.66000366210938,117.1500015258789,8155545,0.0,0.0
2025-07-25 00:00:00+05:30,116.77999877929688,116.87999725341797,113.5999984741211,114.0,11502865,0.0,0.0
2025-07-28 00:00:00+05:30,113.95999908447266,115.38999938964844,112.19999694824219,114.12999725341797,13411220,0.0,0.0
2025-07-29 00:00:00+05:30,114.0,118.94000244140625,113.26000213623047,118.51000213623047,25852680,0.0,0.0
2025-07-30 00:00:00+05:30,118.80000305175781,120.45999908447266,117.41999816894531,117.94000244140625,14559345,0.0,0.0
2025-07-31 00:00:00+05:30,116.0,118.37999725341797,115.45999908447266,117.62000274658203,12731180,0.0,0.0
2025-08-01 00:00:00+05:30,117.5999984741211,118.58999633789062,112.80000305175781,113.4000015258789,31074800,0.0,0.0
2025-08-04 00:00:00+05:30,113.4000015258789,117.54000091552734,112.83000183105469,116.80000305175781,13675050,0.0,0.0
2025-08-05 00:00:00+05:30,116.80000305175781,116.81999969482422,115.16000366210938,115.9000015258789,7599355,0.0,0.0
2025-08-06 00:00:00+05:30,115.98999786376953,116.38999938964844,113.12000274658203,113.48999786376953,7604560,0.0,0.0
2025-08-07 00:00:00+05:30,112.22000122070312,116.4000015258789,110.44999694824219,115.79000091552734,35743505,0.0,0.0
2025-08-08 00:00:00+05:30,116.4000015258789,116.66000366210938,114.80000305175781,115.37999725341797,12842060,0.0,0.0
2025-08-11 00:00:00+05:30,115.37999725341797,119.80000305175781,114.23999786376953,118.77999877929688,15152450,0.0,0.0
2025-08-12 00:00:00+05:30,119.05000305175781,119.68000030517578,117.83999633789062,118.30000305175781,11412935,0.0,0.0
2025-08-13 00:00:00+05:30,118.95999908447266,118.95999908447266,116.69999694824219,117.12000274658203,9023465,0.0,0.0
2025-08-14 00:00:00+05:30,117.37999725341797,117.88999938964844,116.22000122070312,116.80999755859375,4808835,0.0,0.0
2025-08-18 00:00:00+05:30,118.0199966430664,120.30000305175781,117.30000305175781,119.75,16063980,0.0,0.0
2025-08-19 00:00:00+05:30,119.80000305175781,121.5999984741211,119.26000213623047,121.19999694824219,14088205,0.0,0.0
2025-08-20 00:00:00+05:30,120.79000091552734,121.47000122070312,119.0199966430664,119.98999786376953,7009015,0.0,0.0
2025-08-21 00:00:00+05:30,120.18000030517578,120.80000305175781,119.05000305175781,119.23999786376953,4971675,0.0,0.0
2025-08-22 00:00:00+05:30,119.4000015258789,120.58999633789062,118.4000015258789,118.86000061035156,6382785,0.0,0.0
2025-08-25 00:00:00+05:30,119.02999877929688,121.5999984741211,118.0199966430664,121.12999725341797,13437945,0.0,0.0
2025-08-26 00:00:00+05:30,120.9800033569336,121.0,118.0,118.41999816894531,11295845,0.0,0.0
2025-08-28 00:00:00+05:30,118.0,121.37999725341797,117.04000091552734,118.98999786376953,14019215,0.0,0.0
2025-08-29 00:00:00+05:30,119.68000030517578,120.63999938964844,116.69999694824219,120.12999725341797,18095490,0.0,0.0
2025-09-01 00:00:00+05:30,121.18000030517578,123.0,120.63999938964844,121.37000274658203,16641785,0.0,0.0
2025-09-02 00:00:00+05:30,122.33999633789062,122.33999633789062,120.30000305175781,121.66999816894531,10754495,0.0,0.0
2025-09-03 00:00:00+05:30,122.19999694824219,123.19999694824219,120.94000244140625,121.86000061035156,15352340,0.0,0.0
2025-09-04 00:00:00+05:30,122.5999984741211,123.12000274658203,121.30999755859375,121.73999786376953,9098085,0.0,0.0
2025-09-05 00:00:00+05:30,121.58999633789062,122.87999725341797,120.4000015258789,121.94000244140625,9972395,0.0,0.0
2025-09-08 00:00:00+05:30,123.4000015258789,129.9199981689453,122.80999755859375,126.7699966430664,84739285,0.0,0.0
2025-09-09 00:00:00+05:30,127.5999984741211,129.60000610351562,127.16999816894531,128.72999572753906,27736530,0.0,0.0
2025-09-10 00:00:00+05:30,129.39999389648438,131.7100067138672,126.5,126.88999938964844,31778295,0.0,0.0
2025-09-11 00:00:00+05:30,127.69999694824219,130.60000610351562,120.0,124.93000030517578,298010915,0.0,0.0
2025-09-12 00:00:00+05:30,125.5999984741211,130.10000610351562,125.55999755859375,129.7100067138672,46407935,0.0,0.0
2025-09-15 00:00:00+05:30,131.3000030517578,133.36000061035156,128.0800018310547,128.8300018310547,38903655,0.0,0.0
2025-09-16 00:00:00+05:30,129.39999389648438,129.66000366210938,127.16000366210938,127.47000122070312,22723225,0.0,0.0
2025-09-17 00:00:00+05:30,127.9800033569336,128.0500030517578,125.72000122070312,126.0999984741211,20887965,0.0,0.0
2025-09-18 00:00:00+05:30,126.69000244140625,127.05999755859375,125.19999694824219,126.2699966430664,19876310,0.0,0.0
2025-09-19 00:00:00+05:30,135.1999969482422,144.60000610351562,133.07000732421875,141.8800048828125,431620030,0.0,0.0
2025-09-22 00:00:00+05:30,148.1999969482422,170.25,147.3000030517578,170.25,134757185,0.0,5.0
